user_id,team1,team2,pick
99,"Utah Tech",Penn,Penn
99,"New Hampshire","USC Upstate","USC Upstate"
99,"Texas Southern","Appalachian St.","Appalachian St."
99,Temple,"Florida Gulf Coast",Temple
99,Ohio,"Western Kentucky",Ohio
99,Bradley,"Rhode Island",Bradley
99,Nebraska,"Kent St.",Nebraska
99,"Grand Canyon","South Carolina","Grand Canyon"
99,Indiana,"Utah St.",Indiana
99,"Arizona St.",Missouri,Missouri
99,Akron,Toledo,Akron
99,"South Carolina St.","Nicholls St.","Nicholls St."
99,"Saint Mary's",Clemson,"Saint Mary's"
99,VCU,Northwestern,Northwestern
99,Colorado,Utah,Colorado
99,Memphis,"Florida Atlantic","Florida Atlantic"
99,Marquette,Cincinnati,Marquette
99,Hawaii,"Kennesaw St.",Hawaii
99,"Abilene Christian","Jacksonville St.","Abilene Christian"
99,Queens,"Northern Colorado",Queens
99,"Stony Brook",Portland,Portland
99,"Austin Peay","Ball St.","Austin Peay"
99,Maryland,"Wake Forest",Maryland
99,"UT Rio Grande Valley","Saint Francis","UT Rio Grande Valley"
99,Oregon,Charleston,Oregon
99,"South Dakota",Bryant,Bryant
99,Stetson,"Georgia Southern","Georgia Southern"
99,"Texas A&M","North Carolina","Texas A&M"
99,"UC San Diego",FIU,"UC San Diego"
100,Kentucky,Baylor,Kentucky
100,Duquesne,"Weber St.",Duquesne
100,"Southeastern Louisiana","Northwestern St.","Southeastern Louisiana"
100,Alabama,Arkansas,Alabama
100,"Cal St. Fullerton",Penn,"Cal St. Fullerton"
100,"Murray St.","UC Irvine","UC Irvine"
100,Lafayette,"Central Michigan",Lafayette
100,California,"San Jose St.",California
100,Marist,"Eastern Illinois",Marist
100,"Stony Brook","Illinois St.","Illinois St."
100,"Mississippi St.",Providence,Providence
100,"Austin Peay",Delaware,Delaware
100,Florida,"St. John's",Florida
100,"East Tennessee St.","North Dakota St.","East Tennessee St."
100,"Washington St.","Wake Forest","Wake Forest"
100,UNLV,"Oklahoma St.","Oklahoma St."
100,"George Mason",Wyoming,"George Mason"
100,Bellarmine,"Morehead St.","Morehead St."
100,"Western Carolina","UC Davis","UC Davis"
100,"San Diego","Coastal Carolina","San Diego"
100,Vanderbilt,Utah,Utah
100,"Boston College","Notre Dame","Notre Dame"
100,"Alabama St.","New Orleans","New Orleans"
100,"Rhode Island","James Madison","Rhode Island"
100,"Florida Atlantic",Pittsburgh,"Florida Atlantic"
100,Marshall,Harvard,Harvard
100,"Prairie View A&M","Alcorn St.","Alcorn St."
100,"Alabama A&M",Maine,Maine
100,Columbia,Manhattan,Columbia
100,Arizona,Memphis,Arizona
100,Richmond,"UNC Wilmington",Richmond
100,"Michigan St.",Connecticut,"Michigan St."
100,"South Alabama","Cal Baptist","South Alabama"
100,"Middle Tennessee","Santa Clara","Santa Clara"
100,Kansas,BYU,Kansas
100,Portland,"Montana St.",Portland
100,"Arkansas St.",Valparaiso,Valparaiso
100,"McNeese St.",Howard,Howard
100,Ohio,"Oregon St.",Ohio
100,"Delaware St.","Nebraska Omaha","Delaware St."
100,Davidson,"South Carolina",Davidson
100,Toledo,"Louisiana Tech","Louisiana Tech"
100,Rice,UTSA,Rice
100,"Little Rock","Morgan St.","Little Rock"
100,Villanova,Illinois,Villanova
100,"Eastern Kentucky",Lipscomb,Lipscomb
100,USC,"Texas A&M",USC
100,UAB,"Virginia Tech","Virginia Tech"
100,"Boise St.",VCU,VCU
100,Missouri,"N.C. State",Missouri
101,Manhattan,Idaho,Idaho
101,Vanderbilt,SMU,SMU
101,"Southern Miss",Toledo,Toledo
102,Idaho,UMKC,UMKC
102,Colorado,"Oklahoma St.",Colorado
102,"Loyola Marymount","Georgia Tech","Georgia Tech"
102,"St. Bonaventure","Northern Kentucky","St. Bonaventure"
102,Gonzaga,"Miami FL",Gonzaga
102,"Kansas St.",Alabama,Alabama
102,"Notre Dame",California,California
102,"Northern Arizona","William & Mary","Northern Arizona"
102,Duke,Connecticut,Connecticut
102,Maryland,"Penn St.",Maryland
102,Ohio,"Northern Iowa",Ohio
102,"Saint Mary's",Tennessee,Tennessee
102,"Eastern Kentucky",Louisiana,"Eastern Kentucky"
102,Purdue,"Michigan St.",Purdue
102,"UC Santa Barbara",Charleston,Charleston
102,Towson,FIU,Towson
102,"Wright St.",Lipscomb,"Wright St."
102,"Murray St.","Sam Houston St.","Murray St."
102,"North Alabama",Wagner,"North Alabama"
102,"Kent St.","South Florida","South Florida"
102,UAB,Davidson,UAB
102,Minnesota,"Oregon St.","Oregon St."
102,"Youngstown St.",Binghamton,"Youngstown St."
102,Houston,Marquette,Houston
102,"North Dakota","Miami OH","North Dakota"
102,Howard,"Loyola MD",Howard
102,"Mississippi St.",Xavier,"Mississippi St."
102,"Rhode Island",Washington,Washington
102,Marshall,Akron,Akron
102,"West Virginia",Oklahoma,"West Virginia"
102,Mercer,Army,Mercer
102,Winthrop,Bryant,Bryant
102,"Norfolk St.",Delaware,Delaware
102,"UC Riverside",Rider,"UC Riverside"
102,"Seton Hall","N.C. State","Seton Hall"
102,Charlotte,Colgate,Colgate
102,Bellarmine,"Santa Clara","Santa Clara"
102,"The Citadel",Hampton,Hampton
102,Harvard,"Florida Gulf Coast","Florida Gulf Coast"
102,"North Carolina","San Diego St.","North Carolina"
102,"Wake Forest","Iowa St.","Iowa St."
102,Pittsburgh,"New Mexico","New Mexico"
102,"Sacred Heart","Grambling St.","Sacred Heart"
102,"Tennessee Tech","High Point","High Point"
102,"Long Beach St.","UNC Asheville","Long Beach St."
102,"Appalachian St.","George Mason","Appalachian St."
102,Dartmouth,"Saint Peter's",Dartmouth
102,Missouri,"South Carolina",Missouri
102,"Grand Canyon",Stanford,Stanford
102,Louisville,Fordham,Louisville
103,"North Texas","N.C. State","N.C. State"
103,Stanford,"Notre Dame","Notre Dame"
103,Utah,"Grand Canyon",Utah
103,"Missouri St.","Murray St.","Murray St."
103,"North Carolina Central","Idaho St.","Idaho St."
103,Baylor,"San Diego St.",Baylor
103,"Ohio St.",BYU,"Ohio St."
103,"Florida St.",DePaul,"Florida St."
103,Cornell,"UC San Diego",Cornell
103,Cincinnati,"Colorado St.",Cincinnati
103,Quinnipiac,"South Florida","South Florida"
103,"High Point",Elon,"High Point"
103,"New Mexico",Vanderbilt,"New Mexico"
103,Dayton,Maryland,Maryland
103,Liberty,Iowa,Iowa
103,"St. Bonaventure","Loyola Chicago","St. Bonaventure"
103,"Kennesaw St.","Stony Brook","Kennesaw St."
103,Charleston,Tennessee,Tennessee
103,Oklahoma,LSU,LSU
103,"Eastern Kentucky",Radford,Radford
103,Buffalo,"South Dakota St.",Buffalo
103,Furman,Auburn,Auburn
103,Massachusetts,"Weber St.",Massachusetts
103,"Iowa St.","Boise St.","Boise St."
103,"Cal St. Northridge","Incarnate Word","Cal St. Northridge"
103,UMKC,Stonehill,UMKC
103,"Middle Tennessee","Indiana St.","Middle Tennessee"
103,"UC Davis","UNC Wilmington","UNC Wilmington"
103,"West Virginia",Butler,Butler
103,LIU,"Grambling St.",LIU
103,UAB,SMU,SMU
103,Charlotte,Louisville,Louisville
103,Providence,"Mississippi St.",Providence
103,"Portland St.",Drexel,Drexel
103,Illinois,Duke,Duke
103,"UMass Lowell","Western Carolina","Western Carolina"
103,Virginia,Colorado,Virginia
103,"Saint Mary's",Indiana,Indiana
103,Gonzaga,Alabama,Gonzaga
103,Florida,"Texas A&M",Florida
103,Arkansas,Purdue,Purdue
103,Portland,Bryant,Bryant
103,"Purdue Fort Wayne","New Orleans","Purdue Fort Wayne"
103,"Saint Joseph's",Montana,"Saint Joseph's"
103,"Kansas St.",Marquette,"Kansas St."
103,Texas,Houston,Houston
103,California,"Sam Houston St.",California
103,Wagner,"Eastern Michigan",Wagner
103,"North Carolina",UCLA,UCLA
103,Howard,"St. Thomas",Howard
104,"Wake Forest","West Virginia","West Virginia"
104,"Boise St.",BYU,BYU
104,Bryant,"Portland St.",Bryant
104,"Texas A&M",Furman,"Texas A&M"
104,Stetson,Dartmouth,Dartmouth
104,"Georgia Tech","UNC Asheville","Georgia Tech"
104,Vanderbilt,Butler,Butler
104,Wyoming,Chattanooga,Wyoming
104,"Texas Tech","Iowa St.","Texas Tech"
104,"Penn St.","Northern Iowa","Penn St."
104,Lindenwood,"Incarnate Word","Incarnate Word"
104,Kansas,Xavier,Kansas
104,"Rhode Island","Old Dominion","Rhode Island"
104,Michigan,Duke,Duke
104,VCU,"Washington St.",VCU
104,"Eastern Kentucky",Portland,Portland
104,Purdue,Connecticut,Purdue
104,"UT Arlington","UNC Wilmington","UNC Wilmington"
104,Creighton,"N.C. State",Creighton
104,Lamar,NJIT,Lamar
104,Virginia,"St. John's",Virginia
104,"Seton Hall",Stanford,"Seton Hall"
104,"Texas Southern","Boston University","Boston University"
104,Harvard,"Southern Illinois","Southern Illinois"
104,"Stony Brook","Youngstown St.","Stony Brook"
104,"South Alabama",Seattle,Seattle
104,"South Dakota","Western Carolina","South Dakota"
104,Oregon,USC,Oregon
104,Cincinnati,"North Texas",Cincinnati
104,"North Carolina",Auburn,Auburn
104,Radford,"Ball St.","Ball St."
104,"St. Thomas",Mercer,Mercer
104,Charleston,Liberty,Liberty
104,Wisconsin,"Oregon St.",Wisconsin
104,"New Hampshire","North Carolina A&T","New Hampshire"
104,DePaul,UCF,UCF
104,Marshall,"Saint Louis","Saint Louis"
104,Texas,Illinois,Texas
104,"Fresno St.",Louisville,Louisville
104,"St. Bonaventure","Utah St.","Utah St."
104,Temple,"Grand Canyon",Temple
104,Vermont,"Stephen F. Austin","Stephen F. Austin"
104,"Wichita St.",Yale,"Wichita St."
104,Houston,Marquette,Houston
104,Tulane,Mississippi,Mississippi
104,"New Mexico",Nebraska,"New Mexico"
104,"Mississippi St.",Providence,Providence
104,"Missouri St.",Colgate,"Missouri St."
104,"Illinois St.",Hofstra,"Illinois St."
104,Pepperdine,"Cleveland St.",Pepperdine
105,Army,Rider,Army
105,Marshall,"Texas St.",Marshall
105,Marquette,"Ohio St.",Marquette
105,Evansville,Presbyterian,Evansville
105,Siena,"Norfolk St.","Norfolk St."
105,"Detroit Mercy",Mercer,Mercer
105,"Wichita St.","Boston College","Boston College"
105,Drake,Rutgers,Rutgers
105,Duke,Pittsburgh,Duke
105,Cornell,"Georgia Tech","Georgia Tech"
105,"Fresno St.",Minnesota,"Fresno St."
105,"Sacramento St.",Iona,Iona
105,Missouri,"St. John's",Missouri
105,Kentucky,Stanford,Kentucky
105,"Colorado St.",UCLA,UCLA
105,"Iowa St.",Houston,Houston
105,Winthrop,"Texas Southern",Winthrop
105,Florida,"West Virginia",Florida
105,Columbia,"Nebraska Omaha",Columbia
105,"Michigan St.",Purdue,Purdue
105,"Mississippi St.",TCU,TCU
105,"Murray St.","Wake Forest","Wake Forest"
105,Butler,"Long Beach St.",Butler
105,"Cal St. Fullerton","George Mason","George Mason"
105,USC,Duquesne,USC
105,Massachusetts,Radford,Massachusetts
105,Arizona,Baylor,Arizona
105,"McNeese St.",UTSA,UTSA
105,"Missouri St.","UNC Asheville","UNC Asheville"
105,"South Florida","East Tennessee St.","South Florida"
105,"Morehead St.",Denver,"Morehead St."
105,"Eastern Kentucky",Tulane,Tulane
105,Vermont,"Notre Dame",Vermont
105,"Texas A&M Corpus Chris","Northern Colorado","Northern Colorado"
105,Toledo,"Florida Atlantic","Florida Atlantic"
105,Queens,"North Dakota","North Dakota"
105,"Alcorn St.",IUPUI,"Alcorn St."
105,Delaware,"Tennessee Tech","Tennessee Tech"
105,VCU,"San Diego St.","San Diego St."
105,"Le Moyne",Campbell,Campbell
105,"Northern Iowa","Santa Clara","Santa Clara"
105,Pepperdine,Harvard,Harvard
105,"New Mexico St.","North Carolina Central","New Mexico St."
105,"Florida Gulf Coast",Rice,"Florida Gulf Coast"
105,"South Dakota",Lamar,"South Dakota"
105,Bryant,FIU,Bryant
105,Maryland,SMU,Maryland
105,BYU,"Arizona St.","Arizona St."
105,Stetson,"East Carolina","East Carolina"
105,Creighton,"North Texas",Creighton
106,"Miami FL","Wake Forest","Miami FL"
106,Washington,"Seton Hall","Seton Hall"
106,"UC Riverside",Towson,Towson
106,Toledo,Auburn,Auburn
106,"James Madison","UC Santa Barbara","James Madison"
106,Marist,"Cal Poly",Marist
106,Oakland,"Texas A&M Commerce","Texas A&M Commerce"
106,"UNC Asheville","South Florida","UNC Asheville"
106,"High Point",Longwood,Longwood
106,Duquesne,Texas,Texas
106,"Appalachian St.",Liberty,Liberty
106,"North Florida",Albany,Albany
106,"Southern Illinois",Montana,"Southern Illinois"
106,Marquette,"Texas Tech",Marquette
106,"Jacksonville St.",Wyoming,Wyoming
106,"Indiana St.",Drexel,Drexel
106,"South Dakota St.","Murray St.","South Dakota St."
106,"Grand Canyon","George Mason","Grand Canyon"
106,Drake,"East Carolina",Drake
106,Furman,Radford,Furman
106,"Penn St.",Mississippi,Mississippi
106,Troy,Iona,Iona
106,"Gardner Webb","North Dakota St.","Gardner Webb"
106,Wisconsin,"San Diego St.","San Diego St."
106,"Notre Dame","Sam Houston St.","Sam Houston St."
106,Stanford,"Michigan St.","Michigan St."
106,Nevada,LSU,LSU
106,Kentucky,Tennessee,Tennessee
106,Merrimack,Hampton,Merrimack
106,Alabama,Utah,Alabama
106,"Idaho St.","Georgia Southern","Georgia Southern"
106,Syracuse,TCU,TCU
106,Davidson,UNLV,UNLV
106,"Florida St.",Vanderbilt,Vanderbilt
106,Hawaii,DePaul,DePaul
106,Wofford,"Coastal Carolina",Wofford
106,Portland,"Arkansas St.",Portland
106,"Middle Tennessee","Weber St.","Middle Tennessee"
106,"Ohio St.",Northwestern,Northwestern
106,Lipscomb,Charlotte,Charlotte
106,"Tennessee Tech","North Alabama","North Alabama"
106,"Loyola MD","Mount St. Mary's","Mount St. Mary's"
106,Memphis,Marshall,Memphis
106,"San Francisco",Gonzaga,Gonzaga
106,Belmont,"Wright St.","Wright St."
106,Connecticut,Rutgers,Connecticut
106,Tulsa,Bellarmine,Bellarmine
106,SMU,Duke,Duke
106,"UT Arlington",Penn,"UT Arlington"
106,Seattle,Charleston,Seattle
107,Yale,Liberty,Yale
107,"Central Michigan","Western Michigan","Western Michigan"
107,"St. Bonaventure","Long Beach St.","St. Bonaventure"
108,"Mississippi St.",Kansas,Kansas
108,"New Mexico",TCU,"New Mexico"
108,Missouri,"Kansas St.",Missouri
109,"Southern Miss",Richmond,Richmond
109,Army,"Southern Indiana","Southern Indiana"
109,Hawaii,Portland,Hawaii
109,"New Mexico St.",Merrimack,"New Mexico St."
109,"Southeastern Louisiana",UMKC,"Southeastern Louisiana"
109,"Saint Francis",LIU,"Saint Francis"
109,Troy,"Oral Roberts",Troy
109,Monmouth,"Holy Cross","Holy Cross"
109,Colorado,Kentucky,Kentucky
109,"Appalachian St.","La Salle","La Salle"
109,"Eastern Illinois",Delaware,Delaware
109,"Loyola Chicago","Penn St.","Penn St."
109,"Western Carolina","Utah Valley","Utah Valley"
109,"Florida St.",Oklahoma,Oklahoma
109,"Florida Atlantic",USC,"Florida Atlantic"
110,"Loyola Chicago",Syracuse,Syracuse
110,Marshall,"Loyola Marymount","Loyola Marymount"
110,Washington,"Seton Hall","Seton Hall"
110,"McNeese St.","SIU Edwardsville","McNeese St."
110,"The Citadel",Presbyterian,"The Citadel"
110,Kansas,Rutgers,Kansas
110,"East Carolina",Ohio,Ohio
110,Furman,"Saint Louis",Furman
110,"Notre Dame",Vermont,Vermont
110,Charleston,Drexel,Charleston
110,Fordham,Montana,Montana
110,Alabama,BYU,Alabama
110,"Texas St.",Buffalo,"Texas St."
110,"Florida St.",DePaul,"Florida St."
110,Gonzaga,Indiana,Gonzaga
110,Wisconsin,Duquesne,Wisconsin
110,Hampton,"North Carolina Central","North Carolina Central"
110,"Virginia Tech",Oregon,Oregon
110,"Arizona St.",Dayton,Dayton
110,"Murray St.","Weber St.","Weber St."
110,"UC Santa Barbara","Wake Forest","Wake Forest"
110,"Cal St. Bakersfield","Sacramento St.","Cal St. Bakersfield"
110,"South Alabama","Wright St.","South Alabama"
110,UCLA,Virginia,UCLA
110,"Texas Tech",Houston,Houston
110,Iowa,Stanford,Iowa
110,"North Carolina",Auburn,Auburn
110,"Santa Clara","George Mason","Santa Clara"
110,"Montana St.","Southeastern Louisiana","Southeastern Louisiana"
110,Rice,"Indiana St.","Indiana St."
110,Lipscomb,"Southern Miss","Southern Miss"
110,Providence,Davidson,Providence
110,"Old Dominion","UC San Diego","Old Dominion"
110,Nebraska,"Saint Mary's","Saint Mary's"
110,Missouri,"Colorado St.",Missouri
110,UAB,Butler,UAB
110,Michigan,Utah,Utah
110,Southern,"Alabama St.",Southern
110,"New Mexico","Utah St.","New Mexico"
110,"Loyola MD",Binghamton,"Loyola MD"
110,Creighton,Duke,Duke
110,Arizona,Kentucky,Arizona
110,Bradley,"UNC Wilmington","UNC Wilmington"
110,USC,"Michigan St.","Michigan St."
110,"Saint Joseph's","UC Irvine","Saint Joseph's"
110,"Cal Baptist","Tarleton St.","Tarleton St."
110,Villanova,"Penn St.",Villanova
110,Baylor,Purdue,Purdue
110,"Southern Utah","George Washington","George Washington"
110,Drake,"San Francisco",Drake
111,Maryland,Virginia,Virginia
111,UTSA,Buffalo,Buffalo
111,"Norfolk St.","Northern Arizona","Norfolk St."
111,"San Jose St.","Missouri St.","San Jose St."
111,Massachusetts,"Western Kentucky","Western Kentucky"
111,"East Carolina",Butler,Butler
111,Lamar,"Prairie View A&M","Prairie View A&M"
111,Xavier,"Penn St.",Xavier
111,Arizona,Kentucky,Arizona
111,"Jacksonville St.","UT Arlington","UT Arlington"
111,Canisius,Army,Army
111,"Ball St.",Quinnipiac,"Ball St."
111,"UC Irvine","Florida Gulf Coast","UC Irvine"
111,Providence,"Miami FL","Miami FL"
111,LIU,"South Carolina St.",LIU
111,"Old Dominion",Bradley,"Old Dominion"
111,"UC San Diego","East Tennessee St.","East Tennessee St."
111,Connecticut,"Utah St.",Connecticut
111,Florida,Wisconsin,Wisconsin
111,Princeton,"Ohio St.","Ohio St."
111,"Appalachian St.",Pepperdine,"Appalachian St."
111,Montana,UNLV,UNLV
111,"Middle Tennessee","Florida St.","Florida St."
111,"West Virginia",Nevada,"West Virginia"
111,Texas,Stanford,Texas
111,Longwood,Louisville,Louisville
111,"Utah Tech",Queens,Queens
111,American,Delaware,Delaware
111,"Southern Miss","Arizona St.","Arizona St."
111,"South Dakota St.",UAB,UAB
111,DePaul,Iowa,Iowa
111,UCF,Dayton,Dayton
111,"Robert Morris",Fairfield,Fairfield
111,"Notre Dame","Cal St. Fullerton","Notre Dame"
111,FIU,Oakland,FIU
111,"Mississippi St.",Kansas,Kansas
111,Drake,Washington,Drake
111,Brown,"Weber St.","Weber St."
111,"Detroit Mercy",Campbell,Campbell
111,Utah,"North Carolina","North Carolina"
111,"Saint Francis",UMBC,UMBC
111,Marquette,Colorado,Marquette
111,"Arkansas St.",Drexel,Drexel
111,"San Francisco","Air Force","Air Force"
111,LSU,"Colorado St.",LSU
111,Alabama,"Texas A&M","Texas A&M"
111,"Stony Brook","Mississippi Valley St.","Stony Brook"
111,Penn,Mercer,Penn
111,"Illinois Chicago","Southern Illinois","Southern Illinois"
111,Michigan,Mississippi,Mississippi
112,Baylor,"Saint Mary's","Saint Mary's"
112,Houston,Dayton,Houston
112,Illinois,"Texas A&M",Illinois
112,Princeton,"Indiana St.",Princeton
112,Delaware,"Central Michigan","Central Michigan"
112,"Arizona St.","Mississippi St.","Mississippi St."
112,Denver,"Holy Cross","Holy Cross"
112,"East Tennessee St.","Boston University","Boston University"
112,UNLV,"Colorado St.",UNLV
112,Iowa,Utah,Iowa
112,Nebraska,California,Nebraska
112,"Kansas St.","Florida Atlantic","Kansas St."
112,"Florida Gulf Coast","UNC Wilmington","UNC Wilmington"
112,"Incarnate Word",Idaho,"Incarnate Word"
112,"Nicholls St.","Central Arkansas","Nicholls St."
112,"Loyola MD",Evansville,"Loyola MD"
112,USC,"Miami FL","Miami FL"
112,"Eastern Illinois","Eastern Michigan","Eastern Michigan"
112,"Oregon St.","Boston College","Boston College"
112,"Ohio St.",Xavier,"Ohio St."
112,Clemson,Arizona,Arizona
112,"Oral Roberts",UTEP,UTEP
112,Akron,"Wichita St.","Wichita St."
112,"Northern Colorado","Robert Morris","Northern Colorado"
112,Arkansas,Marquette,Marquette
112,"Texas St.",American,"Texas St."
112,"Cleveland St.",Portland,Portland
112,"George Washington",Lehigh,"George Washington"
112,Furman,Vanderbilt,Vanderbilt
112,"Santa Clara","UC Santa Barbara","Santa Clara"
112,"North Texas",Belmont,"North Texas"
112,Indiana,Florida,Florida
112,"Texas Southern","Cal St. Bakersfield","Texas Southern"
112,"Arkansas St.",Samford,"Arkansas St."
112,"Grand Canyon",Stanford,Stanford
112,"New Mexico",Washington,Washington
112,"Little Rock",VMI,"Little Rock"
112,"North Alabama","Northwestern St.","Northwestern St."
112,"New Mexico St.","Southern Utah","New Mexico St."
112,"Western Illinois",Rider,Rider
112,Fordham,Charlotte,Charlotte
112,"Eastern Kentucky",Hawaii,"Eastern Kentucky"
112,Butler,Duquesne,Butler
112,"Notre Dame","Western Kentucky","Notre Dame"
112,"Coppin St.",Canisius,"Coppin St."
112,"Saint Louis","Georgia Tech","Saint Louis"
112,UCLA,"Oklahoma St.",UCLA
112,Virginia,"Virginia Tech",Virginia
112,"Kennesaw St.","Southeast Missouri St.","Southeast Missouri St."
112,Minnesota,"UC Irvine",Minnesota
113,Auburn,Marquette,Marquette
113,"South Alabama","Cleveland St.","Cleveland St."
113,Davidson,Yale,Yale
113,"Norfolk St.",UMBC,"Norfolk St."
113,"UC Irvine",Louisville,"UC Irvine"
113,Wagner,"Southeastern Louisiana",Wagner
113,"Air Force","Oral Roberts","Air Force"
113,"SIU Edwardsville","South Dakota","South Dakota"
113,"Notre Dame",UNLV,UNLV
113,"Grand Canyon","Georgia Tech","Grand Canyon"
113,Merrimack,"UC San Diego","UC San Diego"
113,Brown,Lindenwood,Brown
113,Kentucky,Virginia,Kentucky
113,Canisius,"North Carolina Central",Canisius
113,Illinois,LSU,Illinois
113,Ohio,"New Mexico St.",Ohio
113,Alabama,"San Diego St.",Alabama
113,Akron,Butler,Butler
113,Marshall,DePaul,DePaul
113,"Loyola Chicago",Michigan,Michigan
113,UCLA,"Texas Tech",UCLA
113,Oklahoma,Dayton,Oklahoma
113,Marist,"Mount St. Mary's","Mount St. Mary's"
113,Radford,"East Tennessee St.",Radford
113,"Tennessee Tech","North Alabama","North Alabama"
113,Connecticut,Houston,Connecticut
114,"George Mason","Long Beach St.","George Mason"
114,"Jacksonville St.",Buffalo,Buffalo
114,California,Temple,Temple
114,Maryland,Clemson,Maryland
114,"McNeese St.","Cal St. Bakersfield","McNeese St."
114,Memphis,Arizona,Arizona
114,Rutgers,Alabama,Alabama
114,LSU,"Utah St.","Utah St."
114,Binghamton,Quinnipiac,Quinnipiac
114,"George Washington","Texas A&M Corpus Chris","Texas A&M Corpus Chris"
114,"South Carolina","New Mexico","New Mexico"
114,Villanova,Creighton,Villanova
114,"Northern Colorado","Idaho St.","Idaho St."
114,"Charleston Southern","Western Illinois","Charleston Southern"
114,Butler,"Murray St.","Murray St."
114,"UT Arlington",Troy,"UT Arlington"
114,Minnesota,Portland,Minnesota
114,"Sacred Heart",UMBC,UMBC
114,"Grambling St.","Morgan St.","Morgan St."
114,"Northern Arizona",Chattanooga,Chattanooga
114,UTEP,Furman,Furman
114,Cornell,"Georgia Tech","Georgia Tech"
114,"Santa Clara","La Salle","La Salle"
114,"Western Kentucky","Southern Miss","Western Kentucky"
114,"Stony Brook","Little Rock","Stony Brook"
114,Gonzaga,"Iowa St.",Gonzaga
114,"East Tennessee St.",Seattle,Seattle
114,"Wake Forest","Colorado St.","Colorado St."
114,Rice,Yale,Yale
114,"Central Arkansas","Purdue Fort Wayne","Purdue Fort Wayne"
114,"Texas Southern","Nebraska Omaha","Nebraska Omaha"
114,Baylor,Oregon,Baylor
114,Tennessee,TCU,TCU
114,Charlotte,"Eastern Washington",Charlotte
114,Florida,Auburn,Florida
114,"Saint Mary's","Michigan St.","Saint Mary's"
114,"Indiana St.","Utah Valley","Utah Valley"
114,"Missouri St.",Louisiana,"Missouri St."
114,BYU,Mississippi,BYU
114,American,Maine,American
114,"Boise St.",Arkansas,"Boise St."
114,Pittsburgh,Davidson,Davidson
114,"Loyola Marymount",Michigan,Michigan
114,Purdue,Marquette,Marquette
114,Utah,Virginia,Virginia
114,Duke,UCLA,UCLA
114,"San Jose St.",Lipscomb,"San Jose St."
114,Nebraska,Hofstra,Nebraska
114,"St. Bonaventure",Missouri,"St. Bonaventure"
114,"Weber St.","Florida St.","Florida St."
115,Creighton,Providence,Creighton
115,Northwestern,"Grand Canyon",Northwestern
115,"Oregon St.","Appalachian St.","Oregon St."
115,"Boise St.","Kansas St.","Kansas St."
115,"UNC Wilmington","Georgia St.","Georgia St."
115,"Georgia Southern","Robert Morris","Georgia Southern"
115,"Texas St.",Milwaukee,"Texas St."
115,Stanford,Vanderbilt,Vanderbilt
115,Belmont,"Wright St.","Wright St."
115,"Long Beach St.",Toledo,"Long Beach St."
115,TCU,"St. John's",TCU
115,Arizona,"New Mexico",Arizona
115,"UT Rio Grande Valley",Massachusetts,Massachusetts
115,Illinois,Dayton,Illinois
115,Xavier,Maryland,Maryland
115,"Western Kentucky","Gardner Webb","Western Kentucky"
115,"North Dakota St.","Montana St.","North Dakota St."
115,Hawaii,Brown,Hawaii
115,Charleston,"Florida Gulf Coast",Charleston
115,"Fresno St.",Minnesota,"Fresno St."
115,LSU,Hofstra,LSU
115,Texas,"Saint Mary's",Texas
115,Marquette,"San Diego St.",Marquette
115,Fairfield,"Western Illinois","Western Illinois"
115,"Saint Peter's","High Point","Saint Peter's"
115,"Morehead St.","Boston University","Boston University"
115,"Northern Kentucky",Georgia,Georgia
115,"Utah Tech","North Alabama","North Alabama"
115,"Colorado St.",Florida,Florida
115,"North Carolina A&T",Binghamton,Binghamton
115,"UC Davis","St. Bonaventure","St. Bonaventure"
115,"Boston College",FIU,"Boston College"
115,Washington,"North Texas","North Texas"
115,Davidson,Butler,Butler
115,Duquesne,Yale,Yale
115,Drexel,Louisville,Louisville
115,"Michigan St.","Georgia Tech","Michigan St."
115,Lipscomb,"Saint Louis","Saint Louis"
115,SMU,Mississippi,Mississippi
115,Towson,"Stephen F. Austin","Stephen F. Austin"
115,"Murray St.","Sam Houston St.","Murray St."
115,Pittsburgh,Tennessee,Tennessee
115,"Idaho St.","Portland St.","Portland St."
115,Nebraska,Marshall,Nebraska
115,"Southeastern Louisiana","Northern Colorado","Northern Colorado"
115,Wofford,Longwood,Wofford
115,Cornell,UAB,UAB
115,Kentucky,"Mississippi St.",Kentucky
115,"Penn St.","Virginia Tech","Virginia Tech"
115,"South Alabama",Iowa,Iowa
116,"Utah St.","St. Bonaventure","St. Bonaventure"
116,Pittsburgh,"N.C. State","N.C. State"
116,"UC Santa Barbara",Ohio,Ohio
116,"Iowa St.",Illinois,Illinois
116,Iowa,TCU,TCU
116,"Mississippi St.","West Virginia","Mississippi St."
116,"UC San Diego","La Salle","UC San Diego"
116,Wisconsin,Dayton,Wisconsin
116,UTEP,"Bowling Green",UTEP
116,Massachusetts,"Eastern Washington",Massachusetts
116,"Western Illinois","Little Rock","Little Rock"
116,Tulsa,"East Carolina","East Carolina"
116,Stetson,Marist,Stetson
116,Richmond,LSU,LSU
116,"Ohio St.",Oklahoma,"Ohio St."
116,Missouri,Michigan,Missouri
116,"Alabama A&M",Southern,"Alabama A&M"
116,"Middle Tennessee","Morehead St.","Middle Tennessee"
116,Minnesota,Toledo,Minnesota
116,Charleston,"San Francisco",Charleston
